RPT_DATE,RPT_YR,GEOGRAPHY,SVC_DESC,AMOUNT,AMOUNT_ANNOT,AMOUNT_TYPE
6/30/2020,FY1920,Kings,CASE_MANAGEMENT/BROKERAGE,4931.4,,MINUTES
6/30/2020,FY1920,Kings,CASE_MANAGEMENT/BROKERAGE,12690.44,,DOLLARS
6/30/2020,FY1920,Kings,CRISIS_INTERVENTION,,1,BENEFICIARIES
6/30/2020,FY1920,Kings,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Kings,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Kings,ICC,49,,BENEFICIARIES
6/30/2020,FY1920,Kings,ICC,20650.8,,MINUTES
6/30/2020,FY1920,Kings,ICC,51781.91,,DOLLARS
6/30/2020,FY1920,Kings,IHBS,47,,BENEFICIARIES
6/30/2020,FY1920,Kings,IHBS,131362.8,,MINUTES
6/30/2020,FY1920,Kings,IHBS,394088.4,,DOLLARS
6/30/2020,FY1920,Kings,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Kings,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/30/2020,FY1920,Kings,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/30/2020,FY1920,Kings,MENTAL_HEALTH_SVCS,42,,BENEFICIARIES
6/30/2020,FY1920,Kings,MENTAL_HEALTH_SVCS,93681.15,,MINUTES
6/30/2020,FY1920,Kings,MENTAL_HEALTH_SVCS,287488.21,,DOLLARS
6/30/2020,FY1920,Kings,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Kings,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Kings,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Lake,ALL,326,,BENEFICIARIES
6/30/2020,FY1920,Lake,ALL,1329646.54,,DOLLARS
6/30/2020,FY1920,Lake,CASE_MANAGEMENT/BROKERAGE,152,,BENEFICIARIES
6/30/2020,FY1920,Lake,CASE_MANAGEMENT/BROKERAGE,42347.7,,MINUTES
6/30/2020,FY1920,Lake,CASE_MANAGEMENT/BROKERAGE,83867.57,,DOLLARS
6/30/2020,FY1920,Lake,CRISIS_INTERVENTION,73,,BENEFICIARIES
6/30/2020,FY1920,Lake,CRISIS_INTERVENTION,21457.65,,MINUTES
6/30/2020,FY1920,Lake,CRISIS_INTERVENTION,48588.72,,DOLLARS
6/30/2020,FY1920,Lake,ICC,40,,BENEFICIARIES
6/30/2020,FY1920,Lake,ICC,32650.2,,MINUTES
6/30/2020,FY1920,Lake,ICC,76636.73,,DOLLARS
6/30/2020,FY1920,Lake,IHBS,31,,BENEFICIARIES
6/30/2020,FY1920,Lake,IHBS,40340.85,,MINUTES
6/30/2020,FY1920,Lake,IHBS,96681.37,,DOLLARS
6/30/2020,FY1920,Lake,MEDICATION_SUPPORT_SVCS,133,,BENEFICIARIES
6/30/2020,FY1920,Lake,MEDICATION_SUPPORT_SVCS,21112.8,,MINUTES
6/30/2020,FY1920,Lake,MEDICATION_SUPPORT_SVCS,73815.24,,DOLLARS
6/30/2020,FY1920,Lake,MENTAL_HEALTH_SVCS,283,,BENEFICIARIES
6/30/2020,FY1920,Lake,MENTAL_HEALTH_SVCS,385984.05,,MINUTES
6/30/2020,FY1920,Lake,MENTAL_HEALTH_SVCS,918282.12,,DOLLARS
6/30/2020,FY1920,Lake,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Lake,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Lake,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Lassen,ALL,17,,BENEFICIARIES
6/30/2020,FY1920,Lassen,ALL,10353.13,,DOLLARS
6/30/2020,FY1920,Lassen,CASE_MANAGEMENT/BROKERAGE,,1,BENEFICIARIES
6/30/2020,FY1920,Lassen,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
6/30/2020,FY1920,Lassen,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
6/30/2020,FY1920,Lassen,CRISIS_INTERVENTION,,1,BENEFICIARIES
6/30/2020,FY1920,Lassen,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Lassen,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Lassen,ICC,15,,BENEFICIARIES
6/30/2020,FY1920,Lassen,ICC,2254.065,,MINUTES
6/30/2020,FY1920,Lassen,ICC,5229.28,,DOLLARS
6/30/2020,FY1920,Lassen,IHBS,,1,BENEFICIARIES
6/30/2020,FY1920,Lassen,IHBS,,1,DOLLARS
6/30/2020,FY1920,Lassen,IHBS,,1,MINUTES
6/30/2020,FY1920,Lassen,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Lassen,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/30/2020,FY1920,Lassen,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/30/2020,FY1920,Lassen,MENTAL_HEALTH_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Lassen,MENTAL_HEALTH_SVCS,,1,DOLLARS
6/30/2020,FY1920,Lassen,MENTAL_HEALTH_SVCS,,1,MINUTES
6/30/2020,FY1920,Los Angeles,ALL,9592,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,ALL,99008036.87,,DOLLARS
6/30/2020,FY1920,Los Angeles,CASE_MANAGEMENT/BROKERAGE,885,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,CASE_MANAGEMENT/BROKERAGE,230809.8,,MINUTES
6/30/2020,FY1920,Los Angeles,CASE_MANAGEMENT/BROKERAGE,497858.32,,DOLLARS
6/30/2020,FY1920,Los Angeles,CRISIS_INTERVENTION,393,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,CRISIS_INTERVENTION,104295.3,,MINUTES
6/30/2020,FY1920,Los Angeles,CRISIS_INTERVENTION,426146.79,,DOLLARS
6/30/2020,FY1920,Los Angeles,CRISIS_STABILIZATION,66,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,CRISIS_STABILIZATION,588,,HOURS
6/30/2020,FY1920,Los Angeles,CRISIS_STABILIZATION,37485,,DOLLARS
6/30/2020,FY1920,Los Angeles,FULL_DAY_REHAB,,2,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,FULL_DAY_REHAB,,2,DOLLARS
6/30/2020,FY1920,Los Angeles,FULL_DAY_REHAB,,2,HOURS
6/30/2020,FY1920,Los Angeles,FULL_DAY_TX_INTENSIVE,88,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,FULL_DAY_TX_INTENSIVE,58866,,HOURS
6/30/2020,FY1920,Los Angeles,FULL_DAY_TX_INTENSIVE,1934436.07,,DOLLARS
6/30/2020,FY1920,Los Angeles,ICC,7074,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,ICC,12958554.75,,MINUTES
6/30/2020,FY1920,Los Angeles,ICC,26906552.14,,DOLLARS
6/30/2020,FY1920,Los Angeles,IHBS,6796,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,IHBS,13620763.35,,MINUTES
6/30/2020,FY1920,Los Angeles,IHBS,36583148.8,,DOLLARS
6/30/2020,FY1920,Los Angeles,MEDICATION_SUPPORT_SVCS,1685,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,MEDICATION_SUPPORT_SVCS,646211.25,,MINUTES
6/30/2020,FY1920,Los Angeles,MEDICATION_SUPPORT_SVCS,3253065.3,,DOLLARS
6/30/2020,FY1920,Los Angeles,MENTAL_HEALTH_SVCS,4328,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,MENTAL_HEALTH_SVCS,8034792.75,,MINUTES
6/30/2020,FY1920,Los Angeles,MENTAL_HEALTH_SVCS,21919914.1,,DOLLARS
6/30/2020,FY1920,Los Angeles,PSYCHIATRIC_HEALTH_FACILITY,26,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,PSYCHIATRIC_HEALTH_FACILITY,2270,,DAYS
6/30/2020,FY1920,Los Angeles,PSYCHIATRIC_HEALTH_FACILITY,1437250.5,,DOLLARS
6/30/2020,FY1920,Los Angeles,SDMC_HOSPITAL_INPATIENT,51,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,SDMC_HOSPITAL_INPATIENT,434,,DAYS
6/30/2020,FY1920,Los Angeles,SDMC_HOSPITAL_INPATIENT,563227.84,,DOLLARS
6/30/2020,FY1920,Los Angeles,THERAPEUTIC_BEHAVIORAL_SVCS,321,,BENEFICIARIES
6/30/2020,FY1920,Los Angeles,THERAPEUTIC_BEHAVIORAL_SVCS,1866456.9,,MINUTES
6/30/2020,FY1920,Los Angeles,THERAPEUTIC_BEHAVIORAL_SVCS,5152123.76,,DOLLARS
6/30/2020,FY1920,Madera,ALL,251,,BENEFICIARIES
6/30/2020,FY1920,Madera,ALL,775403.48,,DOLLARS
6/30/2020,FY1920,Madera,CASE_MANAGEMENT/BROKERAGE,134,,BENEFICIARIES
6/30/2020,FY1920,Madera,CASE_MANAGEMENT/BROKERAGE,43909.8,,MINUTES
6/30/2020,FY1920,Madera,CASE_MANAGEMENT/BROKERAGE,135684.99,,DOLLARS
6/30/2020,FY1920,Madera,CRISIS_INTERVENTION,,1,BENEFICIARIES
6/30/2020,FY1920,Madera,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Madera,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Madera,ICC,69,,BENEFICIARIES
6/30/2020,FY1920,Madera,ICC,79370.7,,MINUTES
6/30/2020,FY1920,Madera,ICC,245250.21,,DOLLARS
6/30/2020,FY1920,Madera,IHBS,,1,BENEFICIARIES
6/30/2020,FY1920,Madera,IHBS,,1,DOLLARS
6/30/2020,FY1920,Madera,IHBS,,1,MINUTES
6/30/2020,FY1920,Madera,MEDICATION_SUPPORT_SVCS,16,,BENEFICIARIES
6/30/2020,FY1920,Madera,MEDICATION_SUPPORT_SVCS,3626.85,,MINUTES
6/30/2020,FY1920,Madera,MEDICATION_SUPPORT_SVCS,21843.37,,DOLLARS
6/30/2020,FY1920,Madera,MENTAL_HEALTH_SVCS,199,,BENEFICIARIES
6/30/2020,FY1920,Madera,MENTAL_HEALTH_SVCS,112713.75,,MINUTES
6/30/2020,FY1920,Madera,MENTAL_HEALTH_SVCS,370828.76,,DOLLARS
6/30/2020,FY1920,Marin,ALL,123,,BENEFICIARIES
6/30/2020,FY1920,Marin,ALL,987712.8,,DOLLARS
6/30/2020,FY1920,Marin,CASE_MANAGEMENT/BROKERAGE,20,,BENEFICIARIES
6/30/2020,FY1920,Marin,CASE_MANAGEMENT/BROKERAGE,3129.945,,MINUTES
6/30/2020,FY1920,Marin,CASE_MANAGEMENT/BROKERAGE,16767.4,,DOLLARS
6/30/2020,FY1920,Marin,CRISIS_INTERVENTION,,1,BENEFICIARIES
6/30/2020,FY1920,Marin,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Marin,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Marin,CRISIS_STABILIZATION,,1,BENEFICIARIES
6/30/2020,FY1920,Marin,CRISIS_STABILIZATION,,1,DOLLARS
6/30/2020,FY1920,Marin,CRISIS_STABILIZATION,,1,HOURS
6/30/2020,FY1920,Marin,ICC,103,,BENEFICIARIES
6/30/2020,FY1920,Marin,ICC,93040.935,,MINUTES
6/30/2020,FY1920,Marin,ICC,383897.27,,DOLLARS
6/30/2020,FY1920,Marin,IHBS,35,,BENEFICIARIES
6/30/2020,FY1920,Marin,IHBS,55724.955,,MINUTES
6/30/2020,FY1920,Marin,IHBS,195185.05,,DOLLARS
6/30/2020,FY1920,Marin,MEDICATION_SUPPORT_SVCS,12,,BENEFICIARIES
6/30/2020,FY1920,Marin,MEDICATION_SUPPORT_SVCS,3364.995,,MINUTES
6/30/2020,FY1920,Marin,MEDICATION_SUPPORT_SVCS,43913.24,,DOLLARS
6/30/2020,FY1920,Marin,MENTAL_HEALTH_SVCS,44,,BENEFICIARIES
6/30/2020,FY1920,Marin,MENTAL_HEALTH_SVCS,48948.09,,MINUTES
6/30/2020,FY1920,Marin,MENTAL_HEALTH_SVCS,329361.09,,DOLLARS
6/30/2020,FY1920,Marin,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Marin,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Marin,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Mariposa,ALL,83,,BENEFICIARIES
6/30/2020,FY1920,Mariposa,ALL,894738.79,,DOLLARS
6/30/2020,FY1920,Mariposa,CASE_MANAGEMENT/BROKERAGE,23,,BENEFICIARIES
6/30/2020,FY1920,Mariposa,CASE_MANAGEMENT/BROKERAGE,3708.75,,MINUTES
6/30/2020,FY1920,Mariposa,CASE_MANAGEMENT/BROKERAGE,14241.61,,DOLLARS
6/30/2020,FY1920,Mariposa,CRISIS_INTERVENTION,,1,BENEFICIARIES
6/30/2020,FY1920,Mariposa,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Mariposa,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Mariposa,ICC,44,,BENEFICIARIES
6/30/2020,FY1920,Mariposa,ICC,32596.05,,MINUTES
6/30/2020,FY1920,Mariposa,ICC,125168.71,,DOLLARS
6/30/2020,FY1920,Mariposa,IHBS,34,,BENEFICIARIES
6/30/2020,FY1920,Mariposa,IHBS,46020.75,,MINUTES
6/30/2020,FY1920,Mariposa,IHBS,228262.95,,DOLLARS
6/30/2020,FY1920,Mariposa,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Mariposa,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/30/2020,FY1920,Mariposa,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/30/2020,FY1920,Mariposa,MENTAL_HEALTH_SVCS,55,,BENEFICIARIES
6/30/2020,FY1920,Mariposa,MENTAL_HEALTH_SVCS,105027.75,,MINUTES
6/30/2020,FY1920,Mariposa,MENTAL_HEALTH_SVCS,516430.87,,DOLLARS
6/30/2020,FY1920,Mariposa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Mariposa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Mariposa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Mendocino,ALL,157,,BENEFICIARIES
6/30/2020,FY1920,Mendocino,ALL,664360.25,,DOLLARS
6/30/2020,FY1920,Mendocino,ICC,152,,BENEFICIARIES
6/30/2020,FY1920,Mendocino,ICC,140950.65,,MINUTES
6/30/2020,FY1920,Mendocino,ICC,331910.03,,DOLLARS
6/30/2020,FY1920,Mendocino,IHBS,78,,BENEFICIARIES
6/30/2020,FY1920,Mendocino,IHBS,126289.8,,MINUTES
6/30/2020,FY1920,Mendocino,IHBS,329843.1,,DOLLARS
6/30/2020,FY1920,Mendocino,TFC,,1,BENEFICIARIES
6/30/2020,FY1920,Mendocino,TFC,,1,DAYS
6/30/2020,FY1920,Mendocino,TFC,,1,DOLLARS
6/30/2020,FY1920,Merced,ALL,296,,BENEFICIARIES
6/30/2020,FY1920,Merced,ALL,1786547.5,,DOLLARS
6/30/2020,FY1920,Merced,CASE_MANAGEMENT/BROKERAGE,47,,BENEFICIARIES
6/30/2020,FY1920,Merced,CASE_MANAGEMENT/BROKERAGE,14641.35,,MINUTES
6/30/2020,FY1920,Merced,CASE_MANAGEMENT/BROKERAGE,35725.78,,DOLLARS
6/30/2020,FY1920,Merced,CRISIS_INTERVENTION,13,,BENEFICIARIES
6/30/2020,FY1920,Merced,CRISIS_INTERVENTION,2830.05,,MINUTES
6/30/2020,FY1920,Merced,CRISIS_INTERVENTION,8206.45,,DOLLARS
6/30/2020,FY1920,Merced,ICC,236,,BENEFICIARIES
6/30/2020,FY1920,Merced,ICC,145166.55,,MINUTES
6/30/2020,FY1920,Merced,ICC,352389.53,,DOLLARS
6/30/2020,FY1920,Merced,IHBS,156,,BENEFICIARIES
6/30/2020,FY1920,Merced,IHBS,377109,,MINUTES
6/30/2020,FY1920,Merced,IHBS,1037609.54,,DOLLARS
6/30/2020,FY1920,Merced,MEDICATION_SUPPORT_SVCS,13,,BENEFICIARIES
6/30/2020,FY1920,Merced,MEDICATION_SUPPORT_SVCS,1665.9,,MINUTES
6/30/2020,FY1920,Merced,MEDICATION_SUPPORT_SVCS,9079.13,,DOLLARS
6/30/2020,FY1920,Merced,MENTAL_HEALTH_SVCS,75,,BENEFICIARIES
6/30/2020,FY1920,Merced,MENTAL_HEALTH_SVCS,126139.8,,MINUTES
6/30/2020,FY1920,Merced,MENTAL_HEALTH_SVCS,343537.07,,DOLLARS
6/30/2020,FY1920,Modoc,ALL,26,,BENEFICIARIES
6/30/2020,FY1920,Modoc,ALL,108552.87,,DOLLARS
6/30/2020,FY1920,Modoc,CASE_MANAGEMENT/BROKERAGE,,1,BENEFICIARIES
6/30/2020,FY1920,Modoc,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
6/30/2020,FY1920,Modoc,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
6/30/2020,FY1920,Modoc,CRISIS_INTERVENTION,,1,BENEFICIARIES
6/30/2020,FY1920,Modoc,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Modoc,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Modoc,ICC,20,,BENEFICIARIES
6/30/2020,FY1920,Modoc,ICC,5566.65,,MINUTES
6/30/2020,FY1920,Modoc,ICC,19317.49,,DOLLARS
6/30/2020,FY1920,Modoc,IHBS,,1,BENEFICIARIES
6/30/2020,FY1920,Modoc,IHBS,,1,DOLLARS
6/30/2020,FY1920,Modoc,IHBS,,1,MINUTES
6/30/2020,FY1920,Modoc,MENTAL_HEALTH_SVCS,22,,BENEFICIARIES
6/30/2020,FY1920,Modoc,MENTAL_HEALTH_SVCS,17893.5,,MINUTES
6/30/2020,FY1920,Modoc,MENTAL_HEALTH_SVCS,62983.36,,DOLLARS
6/30/2020,FY1920,Mono,ALL,,1,BENEFICIARIES
6/30/2020,FY1920,Mono,ALL,,1,DOLLARS
6/30/2020,FY1920,Mono,ICC,,1,BENEFICIARIES
6/30/2020,FY1920,Mono,ICC,,1,DOLLARS
6/30/2020,FY1920,Mono,ICC,,1,MINUTES
6/30/2020,FY1920,Mono,IHBS,,1,BENEFICIARIES
6/30/2020,FY1920,Mono,IHBS,,1,DOLLARS
6/30/2020,FY1920,Mono,IHBS,,1,MINUTES
6/30/2020,FY1920,Monterey,ALL,164,,BENEFICIARIES
6/30/2020,FY1920,Monterey,ALL,552087.26,,DOLLARS
6/30/2020,FY1920,Monterey,ICC,153,,BENEFICIARIES
6/30/2020,FY1920,Monterey,ICC,123379.35,,MINUTES
6/30/2020,FY1920,Monterey,ICC,354900.93,,DOLLARS
6/30/2020,FY1920,Monterey,IHBS,53,,BENEFICIARIES
6/30/2020,FY1920,Monterey,IHBS,57693.9,,MINUTES
6/30/2020,FY1920,Monterey,IHBS,197186.33,,DOLLARS
6/30/2020,FY1920,Napa,ALL,52,,BENEFICIARIES
6/30/2020,FY1920,Napa,ALL,289465.91,,DOLLARS
6/30/2020,FY1920,Napa,CASE_MANAGEMENT/BROKERAGE,,1,BENEFICIARIES
6/30/2020,FY1920,Napa,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
6/30/2020,FY1920,Napa,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
6/30/2020,FY1920,Napa,CRISIS_STABILIZATION,,1,BENEFICIARIES
6/30/2020,FY1920,Napa,CRISIS_STABILIZATION,,1,DOLLARS
6/30/2020,FY1920,Napa,CRISIS_STABILIZATION,,1,HOURS
6/30/2020,FY1920,Napa,ICC,39,,BENEFICIARIES
6/30/2020,FY1920,Napa,ICC,17311.95,,MINUTES
6/30/2020,FY1920,Napa,ICC,110939.57,,DOLLARS
6/30/2020,FY1920,Napa,IHBS,,1,BENEFICIARIES
6/30/2020,FY1920,Napa,IHBS,,1,DOLLARS
6/30/2020,FY1920,Napa,IHBS,,1,MINUTES
6/30/2020,FY1920,Napa,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Napa,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/30/2020,FY1920,Napa,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/30/2020,FY1920,Napa,MENTAL_HEALTH_SVCS,14,,BENEFICIARIES
6/30/2020,FY1920,Napa,MENTAL_HEALTH_SVCS,13920.9,,MINUTES
6/30/2020,FY1920,Napa,MENTAL_HEALTH_SVCS,96608.12,,DOLLARS
6/30/2020,FY1920,Napa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Napa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Napa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Nevada,ALL,124,,BENEFICIARIES
6/30/2020,FY1920,Nevada,ALL,771784.52,,DOLLARS
6/30/2020,FY1920,Nevada,CASE_MANAGEMENT/BROKERAGE,18,,BENEFICIARIES
6/30/2020,FY1920,Nevada,CASE_MANAGEMENT/BROKERAGE,6891.15,,MINUTES
6/30/2020,FY1920,Nevada,CASE_MANAGEMENT/BROKERAGE,13920.12,,DOLLARS
6/30/2020,FY1920,Nevada,CRISIS_INTERVENTION,,1,BENEFICIARIES
6/30/2020,FY1920,Nevada,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Nevada,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Nevada,ICC,114,,BENEFICIARIES
6/30/2020,FY1920,Nevada,ICC,201111.45,,MINUTES
6/30/2020,FY1920,Nevada,ICC,434227.83,,DOLLARS
6/30/2020,FY1920,Nevada,IHBS,53,,BENEFICIARIES
6/30/2020,FY1920,Nevada,IHBS,58817.55,,MINUTES
6/30/2020,FY1920,Nevada,IHBS,167730.48,,DOLLARS
6/30/2020,FY1920,Nevada,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Nevada,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/30/2020,FY1920,Nevada,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/30/2020,FY1920,Nevada,MENTAL_HEALTH_SVCS,31,,BENEFICIARIES
6/30/2020,FY1920,Nevada,MENTAL_HEALTH_SVCS,50953.65,,MINUTES
6/30/2020,FY1920,Nevada,MENTAL_HEALTH_SVCS,132989.01,,DOLLARS
6/30/2020,FY1920,Nevada,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Nevada,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Nevada,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Orange,ALL,3073,,BENEFICIARIES
6/30/2020,FY1920,Orange,ALL,11470196.04,,DOLLARS
6/30/2020,FY1920,Orange,CASE_MANAGEMENT/BROKERAGE,295,,BENEFICIARIES
6/30/2020,FY1920,Orange,CASE_MANAGEMENT/BROKERAGE,42617.1,,MINUTES
6/30/2020,FY1920,Orange,CASE_MANAGEMENT/BROKERAGE,106689.62,,DOLLARS
6/30/2020,FY1920,Orange,CRISIS_INTERVENTION,122,,BENEFICIARIES
6/30/2020,FY1920,Orange,CRISIS_INTERVENTION,32172,,MINUTES
6/30/2020,FY1920,Orange,CRISIS_INTERVENTION,174193,,DOLLARS
6/30/2020,FY1920,Orange,CRISIS_RESIDENTIAL_TX_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Orange,CRISIS_RESIDENTIAL_TX_SVCS,,1,DAYS
6/30/2020,FY1920,Orange,CRISIS_RESIDENTIAL_TX_SVCS,,1,DOLLARS
6/30/2020,FY1920,Orange,CRISIS_STABILIZATION,14,,BENEFICIARIES
6/30/2020,FY1920,Orange,CRISIS_STABILIZATION,328,,HOURS
6/30/2020,FY1920,Orange,CRISIS_STABILIZATION,30066.08,,DOLLARS
6/30/2020,FY1920,Orange,ICC,2654,,BENEFICIARIES
6/30/2020,FY1920,Orange,ICC,1629889.65,,MINUTES
6/30/2020,FY1920,Orange,ICC,3295157.4,,DOLLARS
6/30/2020,FY1920,Orange,IHBS,1667,,BENEFICIARIES
6/30/2020,FY1920,Orange,IHBS,1622974.65,,MINUTES
6/30/2020,FY1920,Orange,IHBS,3501117.47,,DOLLARS
6/30/2020,FY1920,Orange,MEDICATION_SUPPORT_SVCS,314,,BENEFICIARIES
6/30/2020,FY1920,Orange,MEDICATION_SUPPORT_SVCS,112165.5,,MINUTES
6/30/2020,FY1920,Orange,MEDICATION_SUPPORT_SVCS,511085.27,,DOLLARS
6/30/2020,FY1920,Orange,MENTAL_HEALTH_SVCS,930,,BENEFICIARIES
6/30/2020,FY1920,Orange,MENTAL_HEALTH_SVCS,1128714.68,,MINUTES
6/30/2020,FY1920,Orange,MENTAL_HEALTH_SVCS,3182419.86,,DOLLARS
6/30/2020,FY1920,Orange,THERAPEUTIC_BEHAVIORAL_SVCS,106,,BENEFICIARIES
6/30/2020,FY1920,Orange,THERAPEUTIC_BEHAVIORAL_SVCS,283986,,MINUTES
6/30/2020,FY1920,Orange,THERAPEUTIC_BEHAVIORAL_SVCS,668414.81,,DOLLARS
6/30/2020,FY1920,Placer,ALL,138,,BENEFICIARIES
6/30/2020,FY1920,Placer,ALL,437328.13,,DOLLARS
6/30/2020,FY1920,Placer,CASE_MANAGEMENT/BROKERAGE,35,,BENEFICIARIES
6/30/2020,FY1920,Placer,CASE_MANAGEMENT/BROKERAGE,4684.65,,MINUTES
6/30/2020,FY1920,Placer,CASE_MANAGEMENT/BROKERAGE,13622.95,,DOLLARS
6/30/2020,FY1920,Placer,CRISIS_INTERVENTION,,1,BENEFICIARIES
6/30/2020,FY1920,Placer,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Placer,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Placer,ICC,118,,BENEFICIARIES
6/30/2020,FY1920,Placer,ICC,67561.95,,MINUTES
6/30/2020,FY1920,Placer,ICC,215891.84,,DOLLARS
6/30/2020,FY1920,Placer,IHBS,48,,BENEFICIARIES
6/30/2020,FY1920,Placer,IHBS,38682.45,,MINUTES
6/30/2020,FY1920,Placer,IHBS,137654.15,,DOLLARS
6/30/2020,FY1920,Placer,MENTAL_HEALTH_SVCS,43,,BENEFICIARIES
6/30/2020,FY1920,Placer,MENTAL_HEALTH_SVCS,9186.6,,MINUTES
6/30/2020,FY1920,Placer,MENTAL_HEALTH_SVCS,32639,,DOLLARS
6/30/2020,FY1920,Placer,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
6/30/2020,FY1920,Placer,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Placer,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Plumas,ALL,,1,BENEFICIARIES
6/30/2020,FY1920,Plumas,ALL,,1,DOLLARS
6/30/2020,FY1920,Plumas,CRISIS_INTERVENTION,,1,BENEFICIARIES
6/30/2020,FY1920,Plumas,CRISIS_INTERVENTION,,1,DOLLARS
